Original	Verf?schte	DL	L	1,1,1(Length,Distribution,Order)	1,3,3	1,10,10	1,300,300	1,1000,1000	10,10,10	10,10,3	10,3,10	3,10,10	10,3,3	3,10,3	3,3,10	10,3,1	10,1,3	3,10,1	3,1,10	1,10,3	1,3,10	10,1,10	10,10,1	10,10,10	1,10,1	10,1,1	1,1,10	3,3,1	3,1,3	1,3,3	3,1,1	3,3,3	1,1,3	1,3,1
Pak@Nemetschek_CREM_Solutions.de	 Pa@kNemetschek_CREM_Solutions.de	0.03125	0.0625	0.010886479220995051	0.008204489148076264	0.0031129442273022207	4.382475025510937E-6	3.9452148356110966E-7	0.0031129442273022207	0.008204489148076264	0.0031129442273022207	0.0031129442273022207	0.008204489148076264	0.008204489148076264	0.0031129442273022207	0.010886479220995051	0.008204489148076264	0.010886479220995051	0.0031129442273022207	0.008204489148076264	0.0031129442273022207	0.0031129442273022207	0.010886479220995051	0.0031129442273022207	0.010886479220995051	0.010886479220995051	0.0031129442273022207	0.010886479220995051	0.008204489148076264	0.008204489148076264	0.010886479220995051	0.008204489148076264	0.008204489148076264	0.008204489148076264
Tutass@NETRADA_Management_GmbH.de	 Tuatss@NETRADA_Management_GmbH.de	0.030303030303030304	0.06060606060606061	0.01055658591126793	0.007985155538411646	0.006778310571991155	1.8579975300332126E-5	1.6740582692172228E-6	0.006778310571991155	0.007985155538411646	0.006778310571991155	0.006778310571991155	0.007985155538411646	0.007985155538411646	0.006778310571991155	0.01055658591126793	0.007985155538411646	0.01055658591126793	0.006778310571991155	0.007985155538411646	0.006778310571991155	0.006778310571991155	0.01055658591126793	0.006778310571991155	0.01055658591126793	0.01055658591126793	0.006778310571991155	0.01055658591126793	0.007985155538411646	0.007985155538411646	0.01055658591126793	0.007985155538411646	0.007985155538411646	0.007985155538411646
Steinbach@Citrix_Online_Germany_GmbH.de	 Stienbach@Citrix_Online_Germany_GmbH.de	0.02564102564102564	0.05128205128205128	0.008932495771072862	0.006756670058611967	0.005387904257885659	1.28788545701109E-5	1.1601519918593193E-6	0.005387904257885659	0.006756670058611967	0.005387904257885659	0.005387904257885659	0.006756670058611967	0.006756670058611967	0.005387904257885659	0.008932495771072862	0.006756670058611967	0.008932495771072862	0.005387904257885659	0.006756670058611967	0.005387904257885659	0.005387904257885659	0.008932495771072862	0.005387904257885659	0.008932495771072862	0.008932495771072862	0.005387904257885659	0.008932495771072862	0.006756670058611967	0.006756670058611967	0.008932495771072862	0.006756670058611967	0.006756670058611967	0.006756670058611967
Werner@No_Limit_IT_-_Services_Kiel_GbR.de	 Wenrer@No_Limit_IT_-_Services_Kiel_GbR.de	0.024390243902439025	0.04878048780487805	0.007671549128358256	0.0015445312693684544	1.511515091497709E-4	1.6937509410929495E-7	1.5243889481332234E-8	1.511515091497709E-4	0.0015445312693684544	1.511515091497709E-4	1.511515091497709E-4	0.0015445312693684544	0.0015445312693684544	1.511515091497709E-4	0.007671549128358256	0.0015445312693684544	0.007671549128358256	1.511515091497709E-4	0.0015445312693684544	1.511515091497709E-4	1.511515091497709E-4	0.007671549128358256	1.511515091497709E-4	0.007671549128358256	0.007671549128358256	1.511515091497709E-4	0.007671549128358256	0.0015445312693684544	0.0015445312693684544	0.007671549128358256	0.0015445312693684544	0.0015445312693684544	0.0015445312693684544
Wagner@Telefonica_Global_Service_GmbH.de	 Wanger@Telefonica_Global_Service_GmbH.de	0.025	0.05	0.002522239360816452	3.4641366085406787E-4	3.197128722639539E-5	3.5612436689050696E-8	3.205127403511244E-9	3.197128722639539E-5	3.4641366085406787E-4	3.197128722639539E-5	3.197128722639539E-5	3.4641366085406787E-4	3.4641366085406787E-4	3.197128722639539E-5	0.002522239360816452	3.4641366085406787E-4	0.002522239360816452	3.197128722639539E-5	3.4641366085406787E-4	3.197128722639539E-5	3.197128722639539E-5	0.002522239360816452	3.197128722639539E-5	0.002522239360816452	0.002522239360816452	3.197128722639539E-5	0.002522239360816452	3.4641366085406787E-4	3.4641366085406787E-4	0.002522239360816452	3.4641366085406787E-4	3.4641366085406787E-4	3.4641366085406787E-4
Wocheslander-Burgmair@Telefonica_Global_Service_GmbH.de	 Wohceslander-Burgmair@Telefonica_Global_Service_GmbH.de	0.01818181818181818	0.03636363636363636	0.0063339515467607565	0.004791093323151066	0.0044493914134245425	1.83971152300455E-5	1.658788990093297E-6	0.0044493914134245425	0.004791093323151066	0.0044493914134245425	0.0044493914134245425	0.004791093323151066	0.004791093323151066	0.0044493914134245425	0.0063339515467607565	0.004791093323151066	0.0063339515467607565	0.0044493914134245425	0.004791093323151066	0.0044493914134245425	0.0044493914134245425	0.0063339515467607565	0.0044493914134245425	0.0063339515467607565	0.0063339515467607565	0.0044493914134245425	0.0063339515467607565	0.004791093323151066	0.004791093323151066	0.0063339515467607565	0.004791093323151066	0.004791093323151066	0.004791093323151066
Heynck@OBI_Smart_Technologies_GmbH.de	 Henyck@OBI_Smart_Technologies_GmbH.de	0.02702702702702703	0.05405405405405406	0.0027324259742178233	3.7528146592524016E-4	3.463556116192833E-5	3.858013974647159E-8	3.4722213538038478E-9	3.463556116192833E-5	3.7528146592524016E-4	3.463556116192833E-5	3.463556116192833E-5	3.7528146592524016E-4	3.7528146592524016E-4	3.463556116192833E-5	0.0027324259742178233	3.7528146592524016E-4	0.0027324259742178233	3.463556116192833E-5	3.7528146592524016E-4	3.463556116192833E-5	3.463556116192833E-5	0.0027324259742178233	3.463556116192833E-5	0.0027324259742178233	0.0027324259742178233	3.463556116192833E-5	0.0027324259742178233	3.7528146592524016E-4	3.7528146592524016E-4	0.0027324259742178233	3.7528146592524016E-4	3.7528146592524016E-4	3.7528146592524016E-4
Sch??tz@Osram_Opto_Semiconductors_GmbH.de	 Sc??htz@Osram_Opto_Semiconductors_GmbH.de	0.025	0.05	0.002522239360816452	3.4641366085406787E-4	3.197128722639539E-5	3.5612436689050696E-8	3.205127403511244E-9	3.197128722639539E-5	3.4641366085406787E-4	3.197128722639539E-5	3.197128722639539E-5	3.4641366085406787E-4	3.4641366085406787E-4	3.197128722639539E-5	0.002522239360816452	3.4641366085406787E-4	0.002522239360816452	3.197128722639539E-5	3.4641366085406787E-4	3.197128722639539E-5	3.197128722639539E-5	0.002522239360816452	3.197128722639539E-5	0.002522239360816452	0.002522239360816452	3.197128722639539E-5	0.002522239360816452	3.4641366085406787E-4	3.4641366085406787E-4	0.002522239360816452	3.4641366085406787E-4	3.4641366085406787E-4	3.4641366085406787E-4
Greiner@Otto_(GmbH_&_Co_KG).de	 Griener@Otto_(GmbH_&_Co_KG).de	0.03333333333333333	0.06666666666666667	0.01048445047542295	0.002110859401470221	2.0657372917135355E-4	2.3147929528270309E-7	2.083331562448739E-8	2.0657372917135355E-4	0.002110859401470221	2.0657372917135355E-4	2.0657372917135355E-4	0.002110859401470221	0.002110859401470221	2.0657372917135355E-4	0.01048445047542295	0.002110859401470221	0.01048445047542295	2.0657372917135355E-4	0.002110859401470221	2.0657372917135355E-4	2.0657372917135355E-4	0.01048445047542295	2.0657372917135355E-4	0.01048445047542295	0.01048445047542295	2.0657372917135355E-4	0.01048445047542295	0.002110859401470221	0.002110859401470221	0.01048445047542295	0.002110859401470221	0.002110859401470221	0.002110859401470221
Noedler@Otto_(GmbH_&_Co_KG).de	 Nodeler@Otto_(GmbH_&_Co_KG).de	0.03333333333333333	0.06666666666666667	0.01048445047542295	0.002110859401470221	2.0657372917135355E-4	2.3147929528270309E-7	2.083331562448739E-8	2.0657372917135355E-4	0.002110859401470221	2.0657372917135355E-4	2.0657372917135355E-4	0.002110859401470221	0.002110859401470221	2.0657372917135355E-4	0.01048445047542295	0.002110859401470221	0.01048445047542295	2.0657372917135355E-4	0.002110859401470221	2.0657372917135355E-4	2.0657372917135355E-4	0.01048445047542295	2.0657372917135355E-4	0.01048445047542295	0.01048445047542295	2.0657372917135355E-4	0.01048445047542295	0.002110859401470221	0.002110859401470221	0.01048445047542295	0.002110859401470221	0.002110859401470221	0.002110859401470221
Malessa@Otto_(GmbH_&_Co_KG).de	 Maelssa@Otto_(GmbH_&_Co_KG).de	0.03333333333333333	0.06666666666666667	0.0033919770714428152	4.658666473554706E-4	4.299586902860069E-5	4.789258727148197E-8	4.310343749549604E-9	4.299586902860069E-5	4.658666473554706E-4	4.299586902860069E-5	4.299586902860069E-5	4.658666473554706E-4	4.658666473554706E-4	4.299586902860069E-5	0.0033919770714428152	4.658666473554706E-4	0.0033919770714428152	4.299586902860069E-5	4.658666473554706E-4	4.299586902860069E-5	4.299586902860069E-5	0.0033919770714428152	4.299586902860069E-5	0.0033919770714428152	0.0033919770714428152	4.299586902860069E-5	0.0033919770714428152	4.658666473554706E-4	4.658666473554706E-4	0.0033919770714428152	4.658666473554706E-4	4.658666473554706E-4	4.658666473554706E-4
Berning@Otto_(GmbH_&_Co_KG).de	 Benring@Otto_(GmbH_&_Co_KG).de	0.03333333333333333	0.06666666666666667	0.0033919770714428152	4.658666473554706E-4	4.299586902860069E-5	4.789258727148197E-8	4.310343749549604E-9	4.299586902860069E-5	4.658666473554706E-4	4.299586902860069E-5	4.299586902860069E-5	4.658666473554706E-4	4.658666473554706E-4	4.299586902860069E-5	0.0033919770714428152	4.658666473554706E-4	0.0033919770714428152	4.299586902860069E-5	4.658666473554706E-4	4.299586902860069E-5	4.299586902860069E-5	0.0033919770714428152	4.299586902860069E-5	0.0033919770714428152	0.0033919770714428152	4.299586902860069E-5	0.0033919770714428152	4.658666473554706E-4	4.658666473554706E-4	0.0033919770714428152	4.658666473554706E-4	4.658666473554706E-4	4.658666473554706E-4
Heuer@P3_communications_GmbH.de	 Heeur@P3_communications_GmbH.de	0.03225806451612903	0.06451612903225806	0.011237655970059407	0.008469150088336787	0.003213361783021647	4.523845187624193E-6	4.072479830308229E-7	0.003213361783021647	0.008469150088336787	0.003213361783021647	0.003213361783021647	0.008469150088336787	0.008469150088336787	0.003213361783021647	0.011237655970059407	0.008469150088336787	0.011237655970059407	0.003213361783021647	0.008469150088336787	0.003213361783021647	0.003213361783021647	0.011237655970059407	0.003213361783021647	0.011237655970059407	0.011237655970059407	0.003213361783021647	0.011237655970059407	0.008469150088336787	0.008469150088336787	0.011237655970059407	0.008469150088336787	0.008469150088336787	0.008469150088336787
El-Tahwagi@P3_communications_GmbH.de	 ElT-ahwagi@P3_communications_GmbH.de	0.027777777777777776	0.05555555555555555	0.002810495287766904	3.860037935231042E-4	3.562514862369771E-5	3.9682429453513635E-8	3.5714276781982434E-9	3.562514862369771E-5	3.860037935231042E-4	3.562514862369771E-5	3.562514862369771E-5	3.860037935231042E-4	3.860037935231042E-4	3.562514862369771E-5	0.002810495287766904	3.860037935231042E-4	0.002810495287766904	3.562514862369771E-5	3.860037935231042E-4	3.562514862369771E-5	3.562514862369771E-5	0.002810495287766904	3.562514862369771E-5	0.002810495287766904	0.002810495287766904	3.562514862369771E-5	0.002810495287766904	3.860037935231042E-4	3.860037935231042E-4	0.002810495287766904	3.860037935231042E-4	3.860037935231042E-4	3.860037935231042E-4
Schmidt@P3_communications_GmbH.de	 Scmhidt@P3_communications_GmbH.de	0.030303030303030304	0.06060606060606061	0.0030739792209950514	4.2219164916589523E-4	3.896500630716938E-5	4.340265721478054E-8	3.906249023029329E-9	3.896500630716938E-5	4.2219164916589523E-4	3.896500630716938E-5	3.896500630716938E-5	4.2219164916589523E-4	4.2219164916589523E-4	3.896500630716938E-5	0.0030739792209950514	4.2219164916589523E-4	0.0030739792209950514	3.896500630716938E-5	4.2219164916589523E-4	3.896500630716938E-5	3.896500630716938E-5	0.0030739792209950514	3.896500630716938E-5	0.0030739792209950514	0.0030739792209950514	3.896500630716938E-5	0.0030739792209950514	4.2219164916589523E-4	4.2219164916589523E-4	0.0030739792209950514	4.2219164916589523E-4	4.2219164916589523E-4	4.2219164916589523E-4
Dienes@parcIT_GmbH.de	 Dinees@parcIT_GmbH.de	0.047619047619047616	0.09523809523809523	0.00936831762588968	0.0012866793117436806	1.1875049541232572E-4	1.3227476484504544E-7	1.1904758927327479E-8	1.1875049541232572E-4	0.0012866793117436806	1.1875049541232572E-4	1.1875049541232572E-4	0.0012866793117436806	0.0012866793117436806	1.1875049541232572E-4	0.00936831762588968	0.0012866793117436806	0.00936831762588968	1.1875049541232572E-4	0.0012866793117436806	1.1875049541232572E-4	1.1875049541232572E-4	0.00936831762588968	1.1875049541232572E-4	0.00936831762588968	0.00936831762588968	1.1875049541232572E-4	0.00936831762588968	0.0012866793117436806	0.0012866793117436806	0.00936831762588968	0.0012866793117436806	0.0012866793117436806	0.0012866793117436806
Schmidt@parcIT_GmbH.de	 Scmhidt@parcIT_GmbH.de	0.045454545454545456	0.09090909090909091	0.00468415881294484	6.433396558718403E-4	5.937524770616286E-5	6.613738242252272E-8	5.9523794636637394E-9	5.937524770616286E-5	6.433396558718403E-4	5.937524770616286E-5	5.937524770616286E-5	6.433396558718403E-4	6.433396558718403E-4	5.937524770616286E-5	0.00468415881294484	6.433396558718403E-4	0.00468415881294484	5.937524770616286E-5	6.433396558718403E-4	5.937524770616286E-5	5.937524770616286E-5	0.00468415881294484	5.937524770616286E-5	0.00468415881294484	0.00468415881294484	5.937524770616286E-5	0.00468415881294484	6.433396558718403E-4	6.433396558718403E-4	0.00468415881294484	6.433396558718403E-4	6.433396558718403E-4	6.433396558718403E-4
Herhold@Parexel_GmbH.de	 Hehrold@Parexel_GmbH.de	0.043478260869565216	0.08695652173913043	0.01514640587243988	0.010742521766051132	0.002416119375711408	3.018920796070593E-6	2.7173586687443696E-7	0.002416119375711408	0.010742521766051132	0.002416119375711408	0.002416119375711408	0.010742521766051132	0.010742521766051132	0.002416119375711408	0.01514640587243988	0.010742521766051132	0.01514640587243988	0.002416119375711408	0.010742521766051132	0.002416119375711408	0.002416119375711408	0.01514640587243988	0.002416119375711408	0.01514640587243988	0.01514640587243988	0.002416119375711408	0.01514640587243988	0.010742521766051132	0.010742521766051132	0.01514640587243988	0.010742521766051132	0.010742521766051132	0.010742521766051132
Herdt@PASS_Consulting_Group.de	 Hedrt@PASS_Consulting_Group.de	0.03333333333333333	0.06666666666666667	0.011612244502394722	0.008783671090582262	0.007247101979755875	1.854425378764272E-5	1.6706666767350257E-6	0.007247101979755875	0.008783671090582262	0.007247101979755875	0.007247101979755875	0.008783671090582262	0.008783671090582262	0.007247101979755875	0.011612244502394722	0.008783671090582262	0.011612244502394722	0.007247101979755875	0.008783671090582262	0.007247101979755875	0.007247101979755875	0.011612244502394722	0.007247101979755875	0.011612244502394722	0.011612244502394722	0.007247101979755875	0.011612244502394722	0.008783671090582262	0.008783671090582262	0.011612244502394722	0.008783671090582262	0.008783671090582262	0.008783671090582262
Zeilinger@Apollo_-_Optik_Holding_GmbH_&_Co._KG.de	 Zeliinger@Apollo_-_Optik_Holding_GmbH_&_Co._KG.de	0.02040816326530612	0.04081632653061224	0.004014993268238434	5.514339907472917E-4	5.08930694624253E-5	5.6689184933590905E-8	5.102039540283205E-9	5.08930694624253E-5	5.514339907472917E-4	5.08930694624253E-5	5.08930694624253E-5	5.514339907472917E-4	5.514339907472917E-4	5.08930694624253E-5	0.004014993268238434	5.514339907472917E-4	0.004014993268238434	5.08930694624253E-5	5.514339907472917E-4	5.08930694624253E-5	5.08930694624253E-5	0.004014993268238434	5.08930694624253E-5	0.004014993268238434	0.004014993268238434	5.08930694624253E-5	0.004014993268238434	5.514339907472917E-4	5.514339907472917E-4	0.004014993268238434	5.514339907472917E-4	5.514339907472917E-4	5.514339907472917E-4
Kiesewetter@PHOENIX_TESTLAB_GmbH.de	 Kiseewetter@PHOENIX_TESTLAB_GmbH.de	0.02857142857142857	0.05714285714285714	0.005620990575533808	7.720075870462084E-4	7.125029724739542E-5	7.936485890702727E-8	7.142855356396487E-9	7.125029724739542E-5	7.720075870462084E-4	7.125029724739542E-5	7.125029724739542E-5	7.720075870462084E-4	7.720075870462084E-4	7.125029724739542E-5	0.005620990575533808	7.720075870462084E-4	0.005620990575533808	7.125029724739542E-5	7.720075870462084E-4	7.125029724739542E-5	7.125029724739542E-5	0.005620990575533808	7.125029724739542E-5	0.005620990575533808	0.005620990575533808	7.125029724739542E-5	0.005620990575533808	7.720075870462084E-4	7.720075870462084E-4	0.005620990575533808	7.720075870462084E-4	7.720075870462084E-4	7.720075870462084E-4
Fischer@Plath_GmbH.de	 Ficsher@Plath_GmbH.de	0.047619047619047616	0.09523809523809523	0.004918366753592082	6.755066386654324E-4	6.2344010091471E-5	6.944425154364886E-8	6.249998436846927E-9	6.2344010091471E-5	6.755066386654324E-4	6.2344010091471E-5	6.2344010091471E-5	6.755066386654324E-4	6.755066386654324E-4	6.2344010091471E-5	0.004918366753592082	6.755066386654324E-4	0.004918366753592082	6.2344010091471E-5	6.755066386654324E-4	6.2344010091471E-5	6.2344010091471E-5	0.004918366753592082	6.2344010091471E-5	0.004918366753592082	0.004918366753592082	6.2344010091471E-5	0.004918366753592082	6.755066386654324E-4	6.755066386654324E-4	0.004918366753592082	6.755066386654324E-4	6.755066386654324E-4	6.755066386654324E-4
Ruder@Polarion_Software_GmbH.de	 Ruedr@Polarion_Software_GmbH.de	0.03225806451612903	0.06451612903225806	0.011237655970059407	0.008500326863655117	0.007830161823167084	3.0274740458178132E-5	2.7293780992756045E-6	0.007830161823167084	0.008500326863655117	0.007830161823167084	0.007830161823167084	0.008500326863655117	0.008500326863655117	0.007830161823167084	0.011237655970059407	0.008500326863655117	0.011237655970059407	0.007830161823167084	0.008500326863655117	0.007830161823167084	0.007830161823167084	0.011237655970059407	0.007830161823167084	0.011237655970059407	0.011237655970059407	0.007830161823167084	0.011237655970059407	0.008500326863655117	0.008500326863655117	0.011237655970059407	0.008500326863655117	0.008500326863655117	0.008500326863655117
Ziemann@Porsche_AG.de	 Zimeann@Porsche_AG.de	0.047619047619047616	0.09523809523809523	0.016588920717706745	0.012533769894028646	0.005463251121042956	8.066093709604586E-6	7.261686879391136E-7	0.005463251121042956	0.012533769894028646	0.005463251121042956	0.005463251121042956	0.012533769894028646	0.012533769894028646	0.005463251121042956	0.016588920717706745	0.012533769894028646	0.016588920717706745	0.005463251121042956	0.012533769894028646	0.005463251121042956	0.005463251121042956	0.016588920717706745	0.005463251121042956	0.016588920717706745	0.016588920717706745	0.005463251121042956	0.016588920717706745	0.012533769894028646	0.012533769894028646	0.016588920717706745	0.012533769894028646	0.012533769894028646	0.012533769894028646
Vetter@Porsche_AG.de	 Vetter@Porsche_AG.de	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T??we@PPI_AG_Informationstechnologie.de	 T??ew@PPI_AG_Informationstechnologie.de	0.02631578947368421	0.05263157894736842	0.002658576623563288	3.6513872360293645E-4	3.3699464914308654E-5	3.7537433266837225E-8	3.3783775334307713E-9	3.3699464914308654E-5	3.6513872360293645E-4	3.3699464914308654E-5	3.3699464914308654E-5	3.6513872360293645E-4	3.6513872360293645E-4	3.3699464914308654E-5	0.002658576623563288	3.6513872360293645E-4	0.002658576623563288	3.3699464914308654E-5	3.6513872360293645E-4	3.3699464914308654E-5	3.3699464914308654E-5	0.002658576623563288	3.3699464914308654E-5	0.002658576623563288	0.002658576623563288	3.3699464914308654E-5	0.002658576623563288	3.6513872360293645E-4	3.6513872360293645E-4	0.002658576623563288	3.6513872360293645E-4	3.6513872360293645E-4	3.6513872360293645E-4
Sniadach@ppi_Media_GmbH.de	 Snaidach@ppi_Media_GmbH.de	0.038461538461538464	0.07692307692307693	0.013398743656609173	0.009860336829891195	0.002681139266669489	3.4716143585902593E-6	3.1249507577328745E-7	0.002681139266669489	0.009860336829891195	0.002681139266669489	0.002681139266669489	0.009860336829891195	0.009860336829891195	0.002681139266669489	0.013398743656609173	0.009860336829891195	0.013398743656609173	0.002681139266669489	0.009860336829891195	0.002681139266669489	0.002681139266669489	0.013398743656609173	0.002681139266669489	0.013398743656609173	0.013398743656609173	0.002681139266669489	0.013398743656609173	0.009860336829891195	0.009860336829891195	0.013398743656609173	0.009860336829891195	0.009860336829891195	0.009860336829891195
Herzfeld@Procter_&_Gamble_Service_GmbH.de	 Hezrfeld@Procter_&_Gamble_Service_GmbH.de	0.024390243902439025	0.04878048780487805	0.0084967642699053	0.006026292698028684	0.001355384040033229	1.6935409343810647E-6	1.5243719361248904E-7	0.001355384040033229	0.006026292698028684	0.001355384040033229	0.001355384040033229	0.006026292698028684	0.006026292698028684	0.001355384040033229	0.0084967642699053	0.006026292698028684	0.0084967642699053	0.001355384040033229	0.006026292698028684	0.001355384040033229	0.001355384040033229	0.0084967642699053	0.001355384040033229	0.0084967642699053	0.0084967642699053	0.001355384040033229	0.0084967642699053	0.006026292698028684	0.006026292698028684	0.0084967642699053	0.006026292698028684	0.006026292698028684	0.006026292698028684
Leber@Procter_&_Gamble_Service_GmbH.de	 Leebr@Procter_&_Gamble_Service_GmbH.de	0.02631578947368421	0.05263157894736842	0.00916756144925899	0.006934472797743997	0.004782567239171865	9.386624234271115E-6	8.453408435822084E-7	0.004782567239171865	0.006934472797743997	0.004782567239171865	0.004782567239171865	0.006934472797743997	0.006934472797743997	0.004782567239171865	0.00916756144925899	0.006934472797743997	0.00916756144925899	0.004782567239171865	0.006934472797743997	0.004782567239171865	0.004782567239171865	0.00916756144925899	0.004782567239171865	0.00916756144925899	0.00916756144925899	0.004782567239171865	0.00916756144925899	0.006934472797743997	0.006934472797743997	0.00916756144925899	0.006934472797743997	0.006934472797743997	0.006934472797743997
Frenzel@PROLOGA_GmbH.de	 Frnezel@PROLOGA_GmbH.de	0.043478260869565216	0.08695652173913043	0.013675370185334282	0.002753294871482897	2.6944399457133074E-4	3.0192951558613446E-7	2.717388994498355E-8	2.6944399457133074E-4	0.002753294871482897	2.6944399457133074E-4	2.6944399457133074E-4	0.002753294871482897	0.002753294871482897	2.6944399457133074E-4	0.013675370185334282	0.002753294871482897	0.013675370185334282	2.6944399457133074E-4	0.002753294871482897	2.6944399457133074E-4	2.6944399457133074E-4	0.013675370185334282	2.6944399457133074E-4	0.013675370185334282	0.013675370185334282	2.6944399457133074E-4	0.013675370185334282	0.002753294871482897	0.002753294871482897	0.013675370185334282	0.002753294871482897	0.002753294871482897	0.002753294871482897
Roof@PSIPENTA_Software_Systems_GmbH.de	 Rofo@PSIPENTA_Software_Systems_GmbH.de	0.02631578947368421	0.05263157894736842	0.00916756144925899	0.00693227018727192	0.0034094425318904335	5.29760279894586E-6	4.769566311653501E-7	0.0034094425318904335	0.00693227018727192	0.0034094425318904335	0.0034094425318904335	0.00693227018727192	0.00693227018727192	0.0034094425318904335	0.00916756144925899	0.00693227018727192	0.00916756144925899	0.0034094425318904335	0.00693227018727192	0.0034094425318904335	0.0034094425318904335	0.00916756144925899	0.0034094425318904335	0.00916756144925899	0.00916756144925899	0.0034094425318904335	0.00916756144925899	0.00693227018727192	0.00693227018727192	0.00916756144925899	0.00693227018727192	0.00693227018727192	0.00693227018727192
Andre@PTV_Planung_Transport_Verkehr_AG.de	 Anrde@PTV_Planung_Transport_Verkehr_AG.de	0.024390243902439025	0.04878048780487805	0.008496764270044919	0.0064270764091050895	0.006118620183707276	4.377864412384208E-5	3.952988373275656E-6	0.006118620183707276	0.0064270764091050895	0.006118620183707276	0.006118620183707276	0.0064270764091050895	0.0064270764091050895	0.006118620183707276	0.008496764270044919	0.0064270764091050895	0.008496764270044919	0.006118620183707276	0.0064270764091050895	0.006118620183707276	0.006118620183707276	0.008496764270044919	0.006118620183707276	0.008496764270044919	0.008496764270044919	0.006118620183707276	0.008496764270044919	0.0064270764091050895	0.0064270764091050895	0.008496764270044919	0.0064270764091050895	0.0064270764091050895	0.0064270764091050895
Hagemeyer@Pumacy_Technologies_AG.de	 Haegmeyer@Pumacy_Technologies_AG.de	0.02857142857142857	0.05714285714285714	0.009953352430624047	0.007528860936365245	0.006543327881056653	1.9220232894810532E-5	1.7319337159776055E-6	0.006543327881056653	0.007528860936365245	0.006543327881056653	0.006543327881056653	0.007528860936365245	0.007528860936365245	0.006543327881056653	0.009953352430624047	0.007528860936365245	0.009953352430624047	0.006543327881056653	0.007528860936365245	0.006543327881056653	0.006543327881056653	0.009953352430624047	0.006543327881056653	0.009953352430624047	0.009953352430624047	0.006543327881056653	0.009953352430624047	0.007528860936365245	0.007528860936365245	0.009953352430624047	0.007528860936365245	0.007528860936365245	0.007528860936365245
Fieber@qme_Software_GmbH.de	 Fibeer@qme_Software_GmbH.de	0.037037037037037035	0.07407407407407407	0.007286469264580862	0.0010007505758006406	9.236149643180889E-5	1.0288037265725756E-7	9.259256943476927E-9	9.236149643180889E-5	0.0010007505758006406	9.236149643180889E-5	9.236149643180889E-5	0.0010007505758006406	0.0010007505758006406	9.236149643180889E-5	0.007286469264580862	0.0010007505758006406	0.007286469264580862	9.236149643180889E-5	0.0010007505758006406	9.236149643180889E-5	9.236149643180889E-5	0.007286469264580862	9.236149643180889E-5	0.007286469264580862	0.007286469264580862	9.236149643180889E-5	0.007286469264580862	0.0010007505758006406	0.0010007505758006406	0.007286469264580862	0.0010007505758006406	0.0010007505758006406	0.0010007505758006406
Pinell@Rechenzentrum_der_Finanzverwaltung_NRW.de	 Pienll@Rechenzentrum_der_Finanzverwaltung_NRW.de	0.020833333333333332	0.041666666666666664	0.007257652813996701	0.005431935075807252	0.0017604724476502254	2.372157840152313E-6	2.1353739458838486E-7	0.0017604724476502254	0.005431935075807252	0.0017604724476502254	0.0017604724476502254	0.005431935075807252	0.005431935075807252	0.0017604724476502254	0.007257652813996701	0.005431935075807252	0.007257652813996701	0.0017604724476502254	0.005431935075807252	0.0017604724476502254	0.0017604724476502254	0.007257652813996701	0.0017604724476502254	0.007257652813996701	0.007257652813996701	0.0017604724476502254	0.007257652813996701	0.005431935075807252	0.005431935075807252	0.007257652813996701	0.005431935075807252	0.005431935075807252	0.005431935075807252
Br??nder@RIB_Information_Technologies_AG.de	 Brn??der@RIB_Information_Technologies_AG.de	0.023809523809523808	0.047619047619047616	0.002399203294435162	3.295154334953329E-4	3.0411712239741954E-5	3.387524465543847E-8	3.0487797252911835E-9	3.0411712239741954E-5	3.295154334953329E-4	3.0411712239741954E-5	3.0411712239741954E-5	3.295154334953329E-4	3.295154334953329E-4	3.0411712239741954E-5	0.002399203294435162	3.295154334953329E-4	0.002399203294435162	3.0411712239741954E-5	3.295154334953329E-4	3.0411712239741954E-5	3.0411712239741954E-5	0.002399203294435162	3.0411712239741954E-5	0.002399203294435162	0.002399203294435162	3.0411712239741954E-5	0.002399203294435162	3.295154334953329E-4	3.295154334953329E-4	0.002399203294435162	3.295154334953329E-4	3.295154334953329E-4	3.295154334953329E-4
Wenzel@RightNow_Technologies.de	 Weznel@RightNow_Technologies.de	0.03225806451612903	0.06451612903225806	0.011237655970059407	0.008500326005157424	0.00620356003428592	1.2982442587772079E-5	1.1692706471997813E-6	0.00620356003428592	0.008500326005157424	0.00620356003428592	0.00620356003428592	0.008500326005157424	0.008500326005157424	0.00620356003428592	0.011237655970059407	0.008500326005157424	0.011237655970059407	0.00620356003428592	0.008500326005157424	0.00620356003428592	0.00620356003428592	0.011237655970059407	0.00620356003428592	0.011237655970059407	0.011237655970059407	0.00620356003428592	0.011237655970059407	0.008500326005157424	0.008500326005157424	0.011237655970059407	0.008500326005157424	0.008500326005157424	0.008500326005157424
