Original	Verf?schte	10,10,10(Length,Distribution,Order)	10,3,10	10,10,3	10,3,3	10,10,1	10,3,1	10,1,3	DL	10,1,1	L	3,10,10	3,3,10	3,10,3	3,3,3	3,1,10	3,10,1	3,3,1	3,1,3	3,1,1	1,1000,1000	1,300,300	1,10,10	1,3,10	1,10,3	1,3,3	1,1,10	1,10,1	1,3,1	1,1,3	1,1,1
Tutass@NETRADA_Management_GmbH.de	 Tutass@NETRDA_Management_GmbHde	0.02213650694107381	0.023771607283937707	0.057843042392845524	0.05947814273570942	0.03508590092374211	0.07986517974563909	0.07079243637551381	0.06060606060606061	0.0911794733854435	0.06060606060606061	0.11186714213604741	0.1135022424789113	0.1475736775878191	0.14920877793068302	0.12481653611871571	0.1679607145977488	0.16959581494061268	0.1605230715704874	0.1809101085804171	0.4323338026546904	0.4323484030232754	0.4445682019761451	0.446203302319009	0.4802747374279168	0.48190983777078067	0.45751759595881336	0.5006617744378464	0.5022968747807104	0.4932241314105851	0.5136111684205148
Steinbach@Citrix_Online_Germany_GmbH.de	 Steinbach@Citrx_Online_Germany_GmbHde	0.02612067006931274	0.027346995326460663	0.07842218519525071	0.07964851045239864	0.03583271555631396	0.10218211375855489	0.08813423068225194	0.05128205128205128	0.1106678339884082	0.05128205128205128	0.11585130526428633	0.11707763052143426	0.1681528203902243	0.16937914564737222	0.12556335075128755	0.19068642369638056	0.1919127489535285	0.17786486587722555	0.20039846918338178	0.4323342562665582	0.43235344241906476	0.448552365104384	0.44977869036153195	0.500853880230322	0.5020802054874699	0.45826441059138523	0.5233874835364782	0.5246138087936262	0.5105659257173232	0.5330995290234795
Werner@No_Limit_IT_-_Services_Kiel_GbR.de	 Werner@No_Lmit_IT_-_Services_Kiel_GbRde	0.02446213263315424	0.025688457890302163	0.07433841880947363	0.07556474406662156	0.03417417812015546	0.10955387284635378	0.08405046429647486	0.04878048780487805	0.11803959307620708	0.04878048780487805	0.11419276782812783	0.11541909308527576	0.1640690540044472	0.16529537926159515	0.12390481331512906	0.19805818278417944	0.19928450804132736	0.17378109949144846	0.2077702282711807	0.43233407539668534	0.43235143290429884	0.4468938276682255	0.44812015292537344	0.4967701138445449	0.49799643910169283	0.4566058731552267	0.5307592426242771	0.531985567881425	0.5064821593315462	0.5404712881112783
Wagner@Telefonica_Global_Service_GmbH.de	 Wagner@Teleonica_Global_Service_GmbHde	0.04748625204990916	0.048654180866240515	0.11144047444575238	0.11260840326208374	0.05673581918038652	0.13062812291570225	0.12069004157622973	0.05	0.13870976122984827	0.05	0.13721688724488276	0.1383848160612141	0.201171109640726	0.20233903845705734	0.1464664543753601	0.2191908292943445	0.22035875811067585	0.21042067677120332	0.22844039642482186	0.43233767986232163	0.4323914627254336	0.4699179470849804	0.4710858759013118	0.5338721694808236	0.535040098297155	0.4791675142154578	0.5518918891344422	0.5530598179507735	0.543121736611301	0.5611414562649195
Wocheslander-Burgmair@Telefonica_Global_Service_GmbH.de	 Wocheslander-Burgmair@Teleonica_Global_Service_GmbHde	0.03268638452202813	0.03375275431085241	0.0713955191300385	0.07246188891886278	0.04113164146724658	0.08336856134078978	0.07984077607525694	0.03636363636363636	0.09074744849718394	0.03636363636363636	0.12241701971700172	0.123483389505826	0.1611261543250121	0.1621925241138364	0.13086227666222017	0.1720328267469391	0.1730991965357634	0.16957141127023054	0.18047808369215754	0.43233558294191377	0.4323681727750005	0.4551180795570994	0.45618444934592367	0.4938272141651098	0.49489358395393407	0.46356333650231785	0.5047338865870368	0.505800256375861	0.5022724711103282	0.5131791435322552
Heynck@OBI_Smart_Technologies_GmbH.de	 Heynck@OBI_mart_Technologies_GmbHde	0.0366648071086902	0.037891132365838125	0.06825198407025049	0.0694783093273984	0.04637685259569142	0.07586151986313643	0.07796402955725171	0.05405405405405406	0.08434724009298973	0.05405405405405406	0.12639544230366379	0.12762176756081173	0.15798261926522408	0.159208944522372	0.136107487790665	0.1643658298009621	0.16559215505811004	0.1676946647522253	0.1740778752879633	0.4323366500504336	0.43238001630142153	0.45909650214376146	0.4603228274009094	0.49068367910532174	0.4919100043624697	0.4688085476307627	0.4970668896410598	0.4982932148982077	0.500395724592323	0.506778935128061
Sch??tz@Osram_Opto_Semiconductors_GmbH.de	 Sch??tz@Osra_Opto_Semiconductors_GmbHde	0.051772337903531696	0.05294026671986305	0.10959760447292234	0.1107655332892537	0.061021905034009054	0.12481603962269595	0.11884717160339969	0.05	0.13289767793684193	0.05	0.1415029730985053	0.14267090191483664	0.19932823966789592	0.2004961684842273	0.15075254022898266	0.2133787460013382	0.21454667481766954	0.2085778067983733	0.22262831313181553	0.43233868248268775	0.43240259205872034	0.47420403293860297	0.47537196175493435	0.5320292995079936	0.5331972283243249	0.48345360006908034	0.5460798058414359	0.5472477346577672	0.5412788666384709	0.5553293729719132
Greiner@Otto_(GmbH_&_Co_KG).de	 Greiner@Otto(GmbH_&_Co_KG)de	0.017910756323644153	0.01920162501537881	0.03944492858917833	0.040735797280912985	0.02813396209943491	0.05923646391529422	0.049668134364969085	0.06666666666666667	0.06816880099935033	0.06666666666666667	0.10764139151861775	0.1089322602103524	0.12917556378415193	0.13046643247588657	0.11786459729440851	0.14767623041853317	0.14896709911026781	0.13939876955994268	0.15789943619432392	0.43233332740237584	0.432343123080454	0.4403424513587154	0.4416333200504501	0.4618766236242496	0.46316749231598425	0.4505656571345062	0.48037729025863085	0.4816681589503655	0.47209982940004036	0.4906004960344216
Noedler@Otto_(GmbH_&_Co_KG).de	 Noedler@Otto(GmbH_&_Co_KG)de	0.017910756323644153	0.01920162501537881	0.03944492858917833	0.040735797280912985	0.02813396209943491	0.05923646391529422	0.049668134364969085	0.06666666666666667	0.06816880099935033	0.06666666666666667	0.10764139151861775	0.1089322602103524	0.12917556378415193	0.13046643247588657	0.11786459729440851	0.14767623041853317	0.14896709911026781	0.13939876955994268	0.15789943619432392	0.43233332740237584	0.432343123080454	0.4403424513587154	0.4416333200504501	0.4618766236242496	0.46316749231598425	0.4505656571345062	0.48037729025863085	0.4816681589503655	0.47209982940004036	0.4906004960344216
Malessa@Otto_(GmbH_&_Co_KG).de	 Malessa@Otto(GmbH_&_Co_KG)de	0.017910756323644153	0.01920162501537881	0.03944492858917833	0.040735797280912985	0.02813396209943491	0.05923646391529422	0.049668134364969085	0.06666666666666667	0.06816880099935033	0.06666666666666667	0.10764139151861775	0.1089322602103524	0.12917556378415193	0.13046643247588657	0.11786459729440851	0.14767623041853317	0.14896709911026781	0.13939876955994268	0.15789943619432392	0.43233332740237584	0.432343123080454	0.4403424513587154	0.4416333200504501	0.4618766236242496	0.46316749231598425	0.4505656571345062	0.48037729025863085	0.4816681589503655	0.47209982940004036	0.4906004960344216
Berning@Otto_(GmbH_&_Co_KG).de	 Berning@Otto(GmbH_&_Co_KG)de	0.017910756323644153	0.01920162501537881	0.03944492858917833	0.040735797280912985	0.02813396209943491	0.05923646391529422	0.049668134364969085	0.06666666666666667	0.06816880099935033	0.06666666666666667	0.10764139151861775	0.1089322602103524	0.12917556378415193	0.13046643247588657	0.11786459729440851	0.14767623041853317	0.14896709911026781	0.13939876955994268	0.15789943619432392	0.43233332740237584	0.432343123080454	0.4403424513587154	0.4416333200504501	0.4618766236242496	0.46316749231598425	0.4505656571345062	0.48037729025863085	0.4816681589503655	0.47209982940004036	0.4906004960344216
Heuer@P3_communications_GmbH.de	 Heuer@P3_cmmunications_GmbHde	0.026509776990823783	0.027736102247971704	0.06075487633375234	0.06198120159090026	0.036221822477825	0.07357809831507477	0.07046692182075356	0.06451612903225806	0.08206381854492807	0.06451612903225806	0.11624041218579738	0.11746673744294531	0.15048551152872594	0.15171183678587385	0.1259524576727986	0.16208240825290043	0.16330873351004838	0.16019755701572716	0.17179445373990165	0.43233448020068777	0.43235592785772575	0.44894147202589507	0.45016779728304296	0.4831865713688236	0.48441289662597153	0.4586535175128963	0.4947834680929981	0.49600979335014606	0.4928986168558248	0.5044955135799993
El-Tahwagi@P3_communications_GmbH.de	 El-Tahwagi@P3_cmmunications_GmbHde	0.022573578472447772	0.02368841961530952	0.04866508273372667	0.04977992387658842	0.03140271073335798	0.05861565471405471	0.057494214994636875	0.05555555555555555	0.06632994583210317	0.05555555555555555	0.11230421366742137	0.11341905481028312	0.13839571792870026	0.139510559071562	0.12113334592833158	0.14723144876616656	0.14834628990902832	0.14722485018961046	0.15606058102707676	0.43233397684551556	0.43235033652018173	0.44500527350751906	0.4461201146503808	0.47109677776879794	0.4722116189116597	0.45383440576842926	0.47993250860626424	0.481047349749126	0.47992591002970814	0.48876164086717444
Schmidt@P3_communications_GmbH.de	 Schmidt@P3_cmmunications_GmbHde	0.024684736671088666	0.025975605362823322	0.05512482497591405	0.0564156936676487	0.03490794244687943	0.06672404631135936	0.06534803075170481	0.06060606060606061	0.07565638339541547	0.06060606060606061	0.11441537186606227	0.11570624055779692	0.14485546017088763	0.1461463288626223	0.12463857764185302	0.15516381281459832	0.15645468150633296	0.1550786659466784	0.16538701859038907	0.4323342464898049	0.4323533317690326	0.44711643170615994	0.4484073003978946	0.4775565200109853	0.47884738870272	0.4573396374819507	0.48786487265469597	0.48915574134643064	0.4877797257867761	0.49808807843048675
Dienes@parcIT_GmbH.de	 Dienes@parcT_GmbHde	0.010047355135072893	0.01149009073171751	0.010047355135072893	0.01149009073171751	0.021473291002133153	0.01149009073171751	0.021473291002133153	0.09523809523809523	0.021473291002133153	0.09523809523809523	0.09977799033004649	0.10122072592669111	0.09977799033004649	0.10122072592669111	0.11120392619710676	0.09977799033004649	0.10122072592669111	0.11120392619710676	0.11120392619710676	0.43233237308757233	0.4323325217799326	0.43247905017014415	0.4339217857667888	0.43247905017014415	0.4339217857667888	0.4439049860372044	0.43247905017014415	0.4339217857667888	0.4439049860372044	0.4439049860372044
Schmidt@parcIT_GmbH.de	 Schmidt@parcT_GmbHde	0.010056523371851051	0.011589429943285955	0.010056523371851051	0.011589429943285955	0.02219658023060258	0.011589429943285955	0.02219658023060258	0.09090909090909091	0.02219658023060258	0.09090909090909091	0.09978715856682464	0.10132006513825956	0.09978715856682464	0.10132006513825956	0.11192721542557618	0.09978715856682464	0.10132006513825956	0.11192721542557618	0.11192721542557618	0.4323323740066897	0.4323325319923225	0.4324882184069223	0.4340211249783572	0.4324882184069223	0.4340211249783572	0.44462827526567383	0.4324882184069223	0.4340211249783572	0.44462827526567383	0.44462827526567383
Herhold@Parexel_GmbH.de	 Herhold@Pareel_GmbHde	0.013947190143023412	0.01558229048588731	0.026750333172047298	0.028385433514911195	0.026896584125691708	0.0295591572397975	0.03969972715471559	0.08695652173913043	0.0408734508796019	0.08695652173913043	0.103677825337997	0.10531292568086091	0.11648096836702089	0.1181160687098848	0.1166272193206653	0.1176546920919072	0.1192897924347711	0.1294303623496892	0.1306040860745755	0.4323328125429968	0.43233740401588433	0.4363788851780947	0.4380139855209586	0.44918202820711856	0.45081712854998246	0.449328279160763	0.4503557519320049	0.4519908522748688	0.46213142218978687	0.4633051459146732
Herdt@PASS_Consulting_Group.de	 Herdt@PASSConsulting_Groupde	0.03167122559467987	0.033033809213733126	0.07228035583377276	0.07364293945282602	0.04246238724690345	0.0780683937661038	0.08307151748599635	0.06666666666666667	0.08749697179927414	0.06666666666666667	0.12140186078965347	0.12276444440870672	0.16201099102874636	0.1633735746477996	0.13219302244187706	0.16643644534202415	0.1677990289610774	0.17280215268096993	0.17722760699424772	0.432335097204274	0.43236278229565406	0.45410292062975116	0.4554655042488044	0.49471205086884407	0.4960746344878973	0.4648940822819747	0.49913750518212185	0.500500088801175	0.5055032125210677	0.5099286668343455
Zeilinger@Apollo_-_Optik_Holding_GmbH_&_Co._KG.de	 Zeilinger@Apolo_-_Optik_Holding_GmbH_&_Co_KG.de	0.04198460476355028	0.04309944590641203	0.09305820532712321	0.09417304646998496	0.05081373702446049	0.11902479611068738	0.10188733758803341	0.04081632653061224	0.12673908722873584	0.04081632653061224	0.13171523995852388	0.1328300811013856	0.18278884052209682	0.18390368166495857	0.14054437221943408	0.20764059016279923	0.208755431305661	0.19161797278300702	0.21646972242370943	0.4323369600715355	0.4323834668152449	0.46441629979862153	0.4655311409414833	0.5154899003621944	0.5166047415050562	0.47324543205953173	0.5403416500028969	0.5414564911457587	0.5243190326231046	0.5491707822638071
Kiesewetter@PHOENIX_TESTLAB_GmbH.de	 Kiesewetter@PHOEIX_TESTLAB_GmbHde	0.013139108426921235	0.014307037243252588	0.024934335795543404	0.02610226461187476	0.02238867555739859	0.035722404720740925	0.034183902926020755	0.05714285714285714	0.04380404303488692	0.05714285714285714	0.10286974362189483	0.10403767243822619	0.114664970990517	0.11583289980684836	0.11211931075237218	0.12428511109938316	0.12545303991571452	0.12391453812099434	0.1335346782298605	0.4323327189666878	0.4323363644347272	0.4355708034619925	0.4367387322783239	0.44736603083061466	0.44853395964694603	0.44482037059246987	0.45698617093948085	0.45815409975581217	0.456615597961092	0.4662357380699582
Fischer@Plath_GmbH.de	 Fischer@Plat_GmbHde	0.010039205591270087	0.011401789210323334	0.010039205591270087	0.011401789210323334	0.020830367243493665	0.011401789210323334	0.020830367243493665	0.09523809523809523	0.020830367243493665	0.09523809523809523	0.09976984078624368	0.10113242440529693	0.09976984078624368	0.10113242440529693	0.11056100243846727	0.09976984078624368	0.10113242440529693	0.11056100243846727	0.11056100243846727	0.4323323722705791	0.43233251270225265	0.43247090062634136	0.4338334842453946	0.43247090062634136	0.4338334842453946	0.44326206227856496	0.43247090062634136	0.4338334842453946	0.44326206227856496	0.44326206227856496
Ruder@Polarion_Software_GmbH.de	 Ruder@Polaion_Software_GmbHde	0.02462029067485643	0.025788219491187783	0.06378112444414688	0.06494905326047823	0.03386985780533378	0.07766885912889548	0.07303069157462423	0.06451612903225806	0.08575049744304147	0.06451612903225806	0.11435092586983002	0.11551885468616138	0.15351175963912048	0.15467968845545182	0.12360049300030737	0.1662315655075377	0.16739949432386908	0.1627613267695978	0.17548113263801507	0.4323341119208843	0.4323518385292529	0.4470519857099277	0.44821991452625903	0.48621281947921813	0.4873807482955495	0.4563015528404051	0.4989326253476354	0.5001005541639667	0.4954623866096955	0.5081821924781127
Ziemann@Porsche_AG.de	 Ziemann@Porshe_AGde	0.011420277521025826	0.012863013117670442	0.02056320709030169	0.022005942686946306	0.022846213388086088	0.029341243184790675	0.03198914295736195	0.09523809523809523	0.039324443455206325	0.09523809523809523	0.10115091271599942	0.10259364831264403	0.11029384228527528	0.1117365778819199	0.11257684858305969	0.11762914278311966	0.11907187837976427	0.12171977815233555	0.12905507865017993	0.43233251594414374	0.43233410901097524	0.4338519725560971	0.43529470815274174	0.44299490212537296	0.44443763772201755	0.44527790842315734	0.4503302026232173	0.451772938219862	0.4544208379924332	0.4617561384902776
Vetter@Porsche_AG.de	 Vetter@Porshe_AGde	0.011545445840456635	0.01318054618332053	0.02139167768429218	0.023026778027156077	0.02449483982312493	0.030926332409450016	0.034341071666960474	0.1	0.042240626049254416	0.1	0.10127608103543023	0.10291118137829412	0.11112231287926577	0.11275741322212968	0.11422547501809853	0.11902186726155972	0.12065696760442361	0.12407170686193407	0.131971261244228	0.4323325288938946	0.4323342528921027	0.4339771408755279	0.4356122412183918	0.44382337271936345	0.44545847306222736	0.4469265348581962	0.4517229271016574	0.4533580274445213	0.45677276670203176	0.4646723210843257
T??we@PPI_AG_Informationstechnologie.de	 T??we@PPI_G_Informationstechnologiede	0.03107349307505558	0.032241421891386936	0.0899545370171815	0.09112246583351286	0.04032306020553293	0.11364255008754454	0.09920410414765884	0.05263157894736842	0.12172418840169053	0.05263157894736842	0.12080412827002918	0.12197205708636052	0.17968517221215508	0.18085310102848645	0.13005369540050654	0.20220525646618676	0.20337318528251813	0.18893473934263244	0.21145482359666412	0.4323349294429717	0.43236091966266843	0.45350518811012686	0.45467311692645823	0.5123862320522528	0.5135541608685841	0.4627547552406042	0.5349063163062845	0.5360742451226158	0.5216357991827301	0.5441558834367618
Sniadach@ppi_Media_GmbH.de	 Sniadach@ppi_edia_GmbHde	0.018665642960506778	0.020300743303370675	0.0401163277096563	0.041751428052520204	0.03161503694317507	0.04295201438270576	0.0530657216923246	0.07692307692307693	0.05426630802251016	0.07692307692307693	0.10839627815548038	0.11003137849834427	0.1298469629046299	0.13148206324749379	0.12134567213814867	0.13104754923481546	0.13268264957767936	0.1427963568872982	0.14399694321748374	0.43233339065585247	0.4323438261279004	0.44109733799557804	0.44273243833844195	0.46254802274472756	0.46418312308759146	0.45404673197824635	0.4637486090749131	0.465383709417777	0.47549741672739587	0.4766980030575814
Herzfeld@Procter_&_Gamble_Service_GmbH.de	 Herzfeld@Procer_&_Gamble_Service_GmbHde	0.04261674267182513	0.04373158381468688	0.09495562931474087	0.09607047045760263	0.051445874932735336	0.11370684287450494	0.10378476157565107	0.04878048780487805	0.12142113399255339	0.04878048780487805	0.13234737786679873	0.1334622190096605	0.18468626450971448	0.18580110565257624	0.14117651012770893	0.20232263692661678	0.20343747806947854	0.19351539677062468	0.21115176918752698	0.43233687458520526	0.43238252043682773	0.4650484377068964	0.46616327884975817	0.5173873243498122	0.5185021654926739	0.4738775699678066	0.5350236967667145	0.5361385379095762	0.5262164566107224	0.5438528290276247
Leber@Procter_&_Gamble_Service_GmbH.de	 Leber@Procer_&_Gamble_Service_GmbHde	0.04707390429814839	0.04830022955529631	0.10654991184691627	0.1077762371040642	0.05678594978514961	0.12781756939599864	0.1162619573339175	0.05263157894736842	0.13630328962585195	0.05263157894736842	0.136804539493122	0.1380308647502699	0.19628054704188985	0.1975068722990378	0.1465165849801232	0.21632187933382432	0.21754820459097224	0.2059925925288911	0.22603392482082554	0.43233749001791566	0.4323893561257178	0.46950559933321967	0.4707319245903676	0.5289816068819876	0.5302079321391355	0.4792176448202209	0.549022939173922	0.5502492644310699	0.5386936523689888	0.5587349846609232
Frenzel@PROLOGA_GmbH.de	 Frenzel@PROLGA_GmbHde	0.010400950254595122	0.011843685851239736	0.01360561579727275	0.015048351393917365	0.021826886121655384	0.026930532102492282	0.02503155166433301	0.08695652173913043	0.03691373237290793	0.08695652173913043	0.10013158544956871	0.10157432104621333	0.10333625099224635	0.10477898658889095	0.11155752131662898	0.11521843170082126	0.11666116729746588	0.11476218685930661	0.12664436756788153	0.43233240880182233	0.43233291860092027	0.4328326452896664	0.434275380886311	0.43603731083234404	0.43748004642898863	0.4442585811567267	0.4479194915409189	0.4493622271375636	0.4474632466994043	0.4593454274079792
Roof@PSIPENTA_Software_Systems_GmbH.de	 Roof@PSIPNTA_Software_Systems_GmbHde	0.031111565911424385	0.0323378911685723	0.09832529497850956	0.09955162023565749	0.04082361139842561	0.1220541527385004	0.10803734046551079	0.05263157894736842	0.1305398729683537	0.05263157894736842	0.12084220110639798	0.1220685263635459	0.18805593017348315	0.1892822554306311	0.1305542465933992	0.21055846267632605	0.211784787933474	0.19776797566048437	0.2202705081633273	0.43233478751437837	0.4323593449275594	0.45354326094649566	0.4547695862036436	0.5207569900135809	0.5219833152707287	0.4632553064334969	0.5432595225164237	0.5444858477735717	0.5304690355005821	0.552971568003425
Andre@PTV_Planung_Transport_Verkehr_AG.de	 Andre@PTV_lanung_Transport_Verkehr_AGde	0.02567045696458143	0.027033040583634677	0.08693271063167601	0.08829529425072927	0.03646161861680501	0.12148133836868634	0.0977238722838996	0.04878048780487805	0.13090991640185667	0.04878048780487805	0.11540109215955502	0.11676367577860827	0.1766633458266496	0.17802592944570286	0.12619225381177862	0.20984938994460667	0.21121197356365995	0.1874545074788732	0.22064055159683027	0.4323341282017355	0.4323520206642186	0.4481021519996527	0.4494647356187059	0.5093644056667472	0.5107269892858005	0.4588933136518763	0.5425504497847043	0.5439130334037576	0.5201555673189708	0.553341611436928
Hagemeyer@Pumacy_Technologies_AG.de	 Hagemeyer@Pumay_Technologies_AGde	0.022356263601835617	0.02358258885898354	0.052083789721759054	0.053310114978906975	0.03206830908883684	0.06616580351153173	0.06179583520876027	0.05714285714285714	0.07465152374138503	0.05714285714285714	0.1120868987968092	0.11331322405395713	0.14181442491673266	0.14304075017388057	0.12179894428381044	0.1546701134493574	0.15589643870650532	0.15152647040373388	0.16438215893635863	0.43233393334151327	0.43234985342221266	0.4447879586369069	0.44601428389405484	0.4745154847568303	0.47574181001397825	0.4545000041239081	0.4873711732894551	0.488597498546603	0.4842275302438315	0.49708321877645634
Fieber@qme_Software_GmbH.de	 Fieber@qme_oftware_GmbHde	0.013207086141053318	0.014569669760106565	0.02666737322133523	0.028029956840388476	0.023998247793276896	0.030632558148208342	0.03745853487355881	0.07407407407407407	0.04006113618137867	0.07407407407407407	0.10293772133602691	0.10430030495508016	0.11639800841630882	0.11776059203536207	0.1137288829882505	0.1190006097241287	0.12036319334318193	0.12718917006853242	0.12979177137635228	0.4323327184213098	0.43233635847150903	0.4356387811761246	0.4370013647951778	0.4490990682564065	0.4504616518754597	0.4464299428283482	0.45170166956422636	0.45306425318327964	0.4598902299086301	0.46249283121644996
Pinell@Rechenzentrum_der_Finanzverwaltung_NRW.de	 Pinell@Rechnzentrum_der_Finanzverwaltung_NRWde	0.06764587184408044	0.06881380066041179	0.12520047602405338	0.12636840484038472	0.07689543897455779	0.15008118779086474	0.1344500431545307	0.041666666666666664	0.15816282610501076	0.041666666666666664	0.15737650703905404	0.15854443585538538	0.21493111121902697	0.21609904003535832	0.1666260741695314	0.238643894169507	0.23981182298583834	0.2241806783495043	0.24789346129998435	0.4323429858376327	0.43245034825571477	0.4900775668791517	0.4912454956954831	0.5476321710591247	0.548800099875456	0.4993271340096291	0.5713449540096047	0.572512882825936	0.556881738189602	0.580594521140082
Br??nder@RIB_Information_Technologies_AG.de	 Br??nder@RIB_nformation_Technologies_AGde	0.03444568873890007	0.035672013996047996	0.09164414056362247	0.0928704658207704	0.044157734225901295	0.1066318829910547	0.1013561860506237	0.047619047619047616	0.115117603220908	0.047619047619047616	0.12417632393387366	0.1254026491910216	0.18137477575859606	0.182601101015744	0.1338883694208749	0.19513619292888035	0.1963625181860283	0.19108682124559728	0.2048482384158816	0.4323354446687077	0.432366641853413	0.45687738377397136	0.45810370903111924	0.5140758355986937	0.5153021608558417	0.4665894292609726	0.5278372527689781	0.5290635780261259	0.523787881085695	0.5375492982559793
Wenzel@RightNow_Technologies.de	 Wenzel@RighNow_Technologiesde	0.018108843762963574	0.01955157935960819	0.04378187230343767	0.045224607900082286	0.029534779630023836	0.06239843537277756	0.05520780817049793	0.06451612903225806	0.0723816356431932	0.06451612903225806	0.10783947895793716	0.10928221455458179	0.13351250749841126	0.13495524309505588	0.11926541482499743	0.15068633497110653	0.15212907056775116	0.14493844336547151	0.16211227083816682	0.4323332949498498	0.4323427632649594	0.44054053879803484	0.44198327439467944	0.46621356733850894	0.4676563029351536	0.4519664746650951	0.48338739481120424	0.48483013040784884	0.4776395032055692	0.4948133306782645
Robbin@Robbin_&_Wallusch_GmbH.de	 Robbin@Robbn_&_Wallusch_GmbHde	0.014672659429032429	0.015898984686180354	0.02711660187195005	0.028342927129097972	0.024384704916033652	0.03447616562874247	0.03682864735895127	0.0625	0.04296188585859577	0.0625	0.10440329462400602	0.10562961988115395	0.11684723706692365	0.11807356232407157	0.11411534011100724	0.12298047556656815	0.12420680082371607	0.12655928255392487	0.13269252105356938	0.43233291253982187	0.43233851473508494	0.43710435446410373	0.4383306797212516	0.4495482969070213	0.45077462216416925	0.44681639995110495	0.45568153540666584	0.4569078606638137	0.4592603423940225	0.46539358089366706
Weiss@Roche_Diagnostics_GmbH.de	 Weiss@Roch_Diagnostics_GmbHde	0.03445185860847515	0.0358144422275284	0.06432137528836918	0.06568395890742243	0.04524302026069873	0.07788330568085297	0.07511253694059276	0.06451612903225806	0.0873118837140233	0.06451612903225806	0.12418249380344874	0.12554507742250198	0.15405201048334277	0.15541459410239603	0.13497365545567233	0.1662513572567733	0.16761394087582657	0.16484317213556637	0.17704251890899692	0.432336455351854	0.432377851969826	0.45688355364354644	0.45824613726259966	0.48675307032344045	0.48811565394249373	0.46767471529577	0.498952417096871	0.5003150007159243	0.49754423197566405	0.5097435787490946
Eickel@ROHDE_&_SCHWARZ_GmbH_&_Co._KG.de	 Eickel@ROHD_&_SCHWARZ_GmbH_&_Co_KG.de	0.035095904281852566	0.036322229539000495	0.07817571163372312	0.07940203689087105	0.04480794976885379	0.1080236385722566	0.08788775712072436	0.05128205128205128	0.1165093588021099	0.05128205128205128	0.12482653947682616	0.1260528647339741	0.1679063468286967	0.16913267208584465	0.1345385849638274	0.19652794851008226	0.1977542737672302	0.17761839231569795	0.20623999399708348	0.43233580258089266	0.4323706138985355	0.4575275993169238	0.45875392457407177	0.5006074066687944	0.5018337319259423	0.46723964480392505	0.5292290083501799	0.5304553336073279	0.5103194521557957	0.5389410538371812
Wernsdorf@ROHDE_&_SCHWARZ_SIT_GmbH.de	 Wernsdorf@ROHD_&_SCHWARZ_SIT_GmbHde	0.022479772673666073	0.023647701489997425	0.05146588073603017	0.05263380955236153	0.03172933980414343	0.06596684695465767	0.06071544786650753	0.05405405405405406	0.07404848526880367	0.05405405405405406	0.11221040786863967	0.11337833668497102	0.14119651593100377	0.14236444474733512	0.12145997499911702	0.1545295533332999	0.15569748214963125	0.15044608306148113	0.16377912046377727	0.43233394524642216	0.4323499857154796	0.44491146770873735	0.4460793965250687	0.4738975757711015	0.4750655045874328	0.4541610348392147	0.4872306131733976	0.48839854198972893	0.4831471429015788	0.496480180303875
Kopp@RWE_Supply_&_Trading_GmbH.de	 Kopp@RWE_upply_&_Trading_GmbHde	0.018868622452923107	0.019934992241747388	0.045004560956501585	0.046070930745325867	0.02731387939814156	0.053815981434116984	0.05344981790172004	0.06060606060606061	0.06119486859051116	0.06060606060606061	0.1085992576478967	0.10966562743672098	0.13473519615147517	0.13580156594029946	0.11704451459311516	0.1424802468402663	0.14354661662909057	0.14318045309669364	0.15092550378548475	0.4323333870938947	0.43234378688763375	0.44130031748799436	0.44236668727681866	0.46743625599157285	0.46850262578039714	0.44974557443321284	0.47518130668036396	0.47624767646918825	0.4758815129367913	0.48362656362558243
Hofmeier@SAG_Deutschland_GmbH.de	 Hofmeier@SAG_eutschland_GmbHde	0.022413642461446795	0.02363996771859472	0.03737916487570425	0.03860549013285217	0.03212568794844802	0.04250161839499743	0.04709121036270547	0.0625	0.05098733862485073	0.0625	0.11214427765642039	0.11337060291356832	0.12710980007067785	0.12833612532782576	0.12185632314342162	0.1310059283328231	0.13223225358997104	0.13682184555767907	0.14071797381982432	0.4323343239065966	0.43235418630644196	0.44484533749651806	0.446071662753666	0.4598108599107755	0.46103718516792347	0.4545573829835193	0.4637069881729208	0.4649333134300687	0.46952290539777675	0.473419033659922
Jank@Samhammer_AG.de	 Jank@Samhmmer_AGde	0.012526770285895123	0.014278663510392156	0.02571728474021386	0.027469177964710892	0.026401120981611154	0.03266393800896347	0.03959163543592989	0.1	0.04478639548018248	0.1	0.10225740548086872	0.10400929870536575	0.11544791993518745	0.11719981315968449	0.11613175617658475	0.12064267997944003	0.12239457320393707	0.12932227063090349	0.13451703067515608	0.4323326366538711	0.43233545011142993	0.4349584653209664	0.4367103585454634	0.4481489797752851	0.44990087299978215	0.44883281601668246	0.45334373981953774	0.4550956330440348	0.4620233304710012	0.46721809051525376
